Date,BTC,BCN,XRP,SYS,LTC,BTS,MAID,XVG,MONA,XLM,XMR,DGB,DOGE,DASH,NXS,XEM,ETH,SC,REP,CCI30,BITX,BITW20,BITW70,BITW100,VTI,VNQ,VEA,BND,DBC,GLD
3/14/20,5200.366211,0.000225,0.147292003,0.014851,34.39658737,0.014574,0.047618002,0.002049,1.043504,0.037296999,36.21841049,0.003392,0.001666,46.32862854,0.108263999,0.033459,123.3060226,0.00109,7.472955227,2075.86,5696.45,3900.75,3106.56,5544.72,118.3532028,63.23342514,29.0546093,82.93840027,11.38000011,141.6399994
3/15/20,5392.314941,0.000251,0.153901994,0.015288,36.43709183,0.015099,0.048760001,0.002093,1.122014999,0.038282,38.07060623,0.003377,0.001685,47.49918365,0.111892998,0.034255002,125.2143021,0.001187,7.600237846,2139.07,5649.7,3979.98,3255.15,5511.55,118.3532028,63.23342514,29.0546093,82.93840027,11.38000011,141.6399994
3/16/20,5014.47998,0.000206,0.141063005,0.01297,32.87621689,0.013141,0.045336999,0.001868,1.012303948,0.035161,33.81647873,0.003054,0.001587,42.94548416,0.097592004,0.032512002,110.6058731,0.001051,6.699848175,1951.11,5547.57,3856.37,3173.21,5408.27,118.3532028,63.23342514,29.0546093,82.93840027,11.38000011,141.6399994
3/17/20,5225.629395,0.000227,0.144523993,0.013841,33.56386948,0.013988,0.044689,0.002023,1.074525952,0.036819998,35.36676025,0.00307,0.001587,44.61986542,0.102977,0.033534002,113.942749,0.001095,7.073927879,2026.14,5146.07,3449.34,2842.72,5006.27,124.2875595,66.8887558,30.3730545,81.22277069,11.19999981,143.5599976
3/18/20,5238.438477,0.000249,0.143099993,0.014518,33.6841774,0.014116,0.049182002,0.001978,1.083428025,0.035978999,35.92200089,0.003087,0.001566,59.59307861,0.105566002,0.034293,114.8422699,0.001068,7.820114136,2051.21,5589.47,3764.11,3106.27,5439.24,117.125061,60.52577209,28.56629562,79.26206207,10.82999992,140.6999969
3/19/20,6191.192871,0.000221,0.165037006,0.016974,39.0737648,0.016906001,0.056992002,0.002401,1.247704029,0.041494001,41.10357285,0.003954,0.001773,65.8493042,0.128867,0.040339001,136.5938568,0.001278,8.786528587,2422.09,5521.94,3901.74,3125.11,5385.51,117.9896698,60.73851395,28.9862442,79.21305084,11.06000042,138.0399933
3/20/20,6198.77832,0.000238,0.156867996,0.016383,38.13195419,0.01701,0.054109,0.002367,1.269189954,0.039919,40.11810684,0.003489,0.001773,71.0382843,0.128463998,0.039678998,132.7371674,0.001312,8.165513039,2389.03,6438.38,4481.39,3719.72,6278.37,113.1753693,57.7117424,28.72255516,80.55613708,10.93999958,140.1100006
3/21/20,6185.066406,0.000215,0.158179,0.01722,38.34232712,0.016892999,0.054370999,0.00244,1.234173059,0.039616,41.14939117,0.003617,0.001785,71.29001617,0.127450004,0.038957998,132.8187103,0.001333,8.612352371,2403.43,6358.22,4422.98,3556.45,6195.84,109.9527435,55.03309631,28.23303986,82.34037781,11.06999969,146.3000031
3/22/20,5830.254883,0.000199,0.150214002,0.015082,35.62805557,0.01581,0.051316999,0.002299,1.170801044,0.037198,38.34322739,0.003198,0.001731,63.83150482,0.115905002,0.036628,123.3211517,0.001258,7.799531937,2243.18,6401.26,4490.27,3637.41,6241.85,109.9527435,55.03309631,28.23303986,82.34037781,11.06999969,146.3000031
3/23/20,6416.314941,0.000213,0.157418996,0.01657,38.76576614,0.017258,0.053546999,0.002496,1.269786954,0.03926,44.14022446,0.003498,0.001805,69.88762665,0.130965993,0.039857998,134.9116058,0.001328,8.405199051,2435.91,6070.08,4125.96,3398.99,5909.94,109.9527435,55.03309631,28.23303986,82.34037781,11.06999969,146.3000031
3/24/20,6734.803711,0.00023,0.162255004,0.017121,40.49064636,0.01712,0.056028999,0.002476,1.278607011,0.040305,47.18072128,0.003596,0.001851,69.41307831,0.139458999,0.039496999,138.7614441,0.001328,8.618490219,2530.5,6423.87,4408.44,3561.03,6255.37,120.3869934,59.98423767,30.74438667,82.42861176,11.31000042,153.3999939
3/25/20,6681.062988,0.000239,0.161633,0.017480001,39.15122223,0.016362,0.059748001,0.002441,1.25592804,0.040578999,47.04867935,0.003821,0.001834,67.58250427,0.149641007,0.038442001,136.1958923,0.001295,9.214594841,2494.17,6847.56,4626.19,3709.4,6660.86,122.0474472,63.21408463,31.852911,83.53642273,11.5,151.3000031
3/26/20,6716.44043,0.000254,0.175018996,0.017879,40.16059875,0.016543999,0.058819,0.002487,1.280372977,0.042537998,50.18830109,0.00407,0.001842,67.88539886,0.144550994,0.039572001,138.361557,0.001329,10.22344971,2553.5,6739.04,4506.52,3646.58,6552.64,129.4568024,67.67204285,33.20668411,83.91876221,11.46000004,153.2400055
3/27/20,6469.79834,0.000227,0.176194996,0.017066,38.9184761,0.016217999,0.056931999,0.002479,1.251453042,0.041172002,48.44861221,0.004342,0.001807,69.26696777,0.141311005,0.038199,133.9379425,0.001276,10.23123455,2471.71,6787.53,4607.52,3736.7,6605.82,125.3295288,67.73974609,32.18645096,84.36972809,11.42000008,152.25
3/28/20,6242.193848,0.000187,0.175782993,0.01743,38.87375641,0.01595,0.055635002,0.002404,1.200585008,0.039956,47.13276291,0.004186,0.001778,65.10926819,0.137021005,0.03695,130.986496,0.001221,10.0720768,2410.65,6820.69,4663.88,3808.6,6641.87,129.1309814,69.21927643,32.84371567,84.45796967,11.39000034,152.9199982
3/29/20,5922.042969,0.000209,0.163828999,0.016798001,37.33254242,0.015204,0.052942,0.00241,1.121119976,0.038129002,44.10895157,0.004156,0.001723,61.07334137,0.124435,0.035912,125.5837326,0.00118,10.07710266,2296.99,6399.88,4382.19,3567.01,6232.17,129.1309814,69.21927643,32.84371567,84.45796967,11.39000034,152.9199982
3/30/20,6438.644531,0.000197,0.174563006,0.018874999,39.29910278,0.016179999,0.05232,0.002454,1.196318984,0.040846001,47.77856445,0.004554,0.001811,65.1484375,0.141694993,0.036515001,133.5935669,0.001277,10.18646336,2458.75,6088.11,4179.96,3407.76,5929.71,129.1309814,69.21927643,32.84371567,84.45796967,11.39000034,152.9199982
3/31/20,6606.776367,0.000193,0.175322995,0.018279999,39.3808136,0.016447,0.052910998,0.002511,1.200894952,0.040816002,48.51173401,0.004695,0.001867,66.01550293,0.145375997,0.037110001,135.634552,0.001288,10.16255569,2471.86,6543.25,4466.73,3642.6,6370.89,127.2845688,67.54632568,32.70637512,83.67366791,11.25,148.0500031
4/1/20,6793.624512,0.000204,0.178639993,0.018785,39.8741684,0.016969999,0.050627001,0.002588,1.207291961,0.041303001,50.75583267,0.004821,0.001882,67.57880402,0.145665005,0.037083998,142.0291443,0.00129,10.11767387,2510.69,6630.88,4508.34,3766.81,6457.95,121.409584,63.10771942,31.25450325,84.10598755,10.93000031,149.4499969
4/2/20,6733.387207,0.000212,0.179466993,0.018905999,40.35913467,0.016814999,0.051208999,0.002587,1.209373951,0.041570999,52.9485054,0.005066,0.001853,67.804245,0.14824,0.037402999,142.0913086,0.001331,9.915598869,2572.25,6383.43,4363.61,3593.39,6217.11,123.9373016,63.32045746,31.852911,84.49902344,11.14000034,151.8999939
4/3/20,6867.527344,0.000207,0.181731999,0.019049,40.67555618,0.017617,0.051743001,0.002626,1.212357998,0.041942999,54.27944183,0.005416,0.00188,68.73433685,0.153759003,0.037946999,145.2193909,0.001384,9.93391037,2583,6955.06,4662.52,3835.56,6766,121.8242798,62.4017868,31.22507477,84.45970917,11.42000008,152.6499939
4/4/20,6791.129395,0.000209,0.179406002,0.018618001,40.67013931,0.017333001,0.050517,0.002549,1.191259027,0.043488,53.49059677,0.005217,0.001865,67.0579071,0.145165995,0.037244,143.5466461,0.001344,9.755913734,2627.45,6946.5,4708.67,3897.96,6762.88,130.345459,67.02414703,32.90257645,84.7250061,11.47999954,156.8800049
4/5/20,7271.78125,0.000255,0.195506006,0.019732,44.39112091,0.018547,0.051803,0.002826,1.267359972,0.049474001,58.37818146,0.006381,0.00198,72.52505493,0.159875005,0.040066998,169.1358795,0.001465,10.13865471,2600.31,6936.33,4711.88,3973.95,6756.39,130.345459,67.02414703,32.90257645,84.7250061,11.47999954,156.8800049
4/6/20,7176.414551,0.000233,0.192093,0.019921999,44.6679306,0.018084001,0.049908999,0.002763,1.251593947,0.048317,55.92998505,0.006187,0.001997,72.00376129,0.156654999,0.038920999,165.101944,0.001449,10.18495941,2853.7,6973.78,4725.87,3958.55,6790.95,130.345459,67.02414703,32.90257645,84.7250061,11.47999954,156.8800049
4/7/20,7334.098633,0.000235,0.200868994,0.02021,46.31985855,0.018769,0.050471,0.002901,1.28631103,0.050983001,57.55061722,0.006453,0.002012,75.05589294,0.166160002,0.039760999,172.6417389,0.001487,10.3651762,2815.6,7536.99,5163.83,4279.29,7342.52,130.4935913,67.64302826,33.08896637,84.80361176,11.56000042,156.0399933
4/8/20,7302.089355,0.000275,0.198256999,0.020018,46.38497925,0.018565999,0.057562999,0.002836,1.279181004,0.052039001,58.49602509,0.006738,0.002021,82.88994598,0.166014001,0.039422002,170.8071442,0.001459,10.5858202,2941.22,7577.53,5258.08,4226.21,7383.02,135.0750885,72.25572205,33.40288162,85.0197525,11.52999973,154.6499939
4/9/20,6865.493164,0.000246,0.187463999,0.01835,42.26981354,0.01718,0.054127999,0.002643,1.234339952,0.047788002,53.616642,0.006,0.001968,74.49703979,0.151998997,0.037055001,158.4124451,0.001304,9.758868217,2940.46,7621.09,5328.25,4300.44,7429.4,137.6027985,76.30753326,34.11901093,85.95319366,11.56000042,158.6900024
4/10/20,6859.083008,0.000238,0.188062996,0.018751999,42.31909943,0.017015999,0.054669,0.002642,1.219607949,0.049550999,53.57931519,0.006176,0.00199,74.5560379,0.152449995,0.03658,158.2160187,0.001292,9.866746902,2723.74,7569.8,5527.22,4310.38,7393.67,135.9637146,73.09702301,33.84432983,85.67805481,11.76000023,161.4100037
4/11/20,6971.091797,0.000262,0.190135002,0.019156,42.45028687,0.017188,0.056054,0.002671,1.229424,0.049440999,53.98192596,0.006184,0.00199,75.09474945,0.154147997,0.036832001,161.1424255,0.001311,9.858165741,2727.28,7172.64,5147.76,4010.28,6998.25,135.9637146,73.09702301,33.84432983,85.67805481,11.76000023,161.4100037
4/12/20,6845.037598,0.000255,0.187731996,0.019444,41.20434189,0.016896,0.054928999,0.00264,1.217159986,0.048339002,52.95217133,0.005609,0.001959,73.23207092,0.150545999,0.036920998,156.2795563,0.001283,9.931225777,2773.3,7067.46,5079.52,3957.43,6896.23,135.9637146,73.09702301,33.84432983,85.67805481,11.76000023,161.4100037
4/13/20,6842.427734,0.000239,0.185334995,0.019389,41.05384064,0.016806999,0.062821001,0.00264,1.201346993,0.048215002,53.83323669,0.005317,0.001964,71.99488831,0.151024997,0.038401999,157.5963898,0.001305,9.883563995,2716.03,7404.29,5372.99,4173.56,7228.69,135.9637146,73.09702301,33.84432983,85.67805481,11.76000023,161.4100037
4/14/20,6642.109863,0.000247,0.181270003,0.0186,39.58906937,0.016251,0.062444001,0.002556,1.155127048,0.046409,53.15386963,0.004936,0.00194,70.72195435,0.145230994,0.036102999,153.2868958,0.00127,9.605295181,2717.38,7031.72,5116.25,4063.65,6869.2,140.0910339,75.14711761,34.45254517,85.67805481,11.65999985,162.6799927
4/15/20,7116.804199,0.000251,0.190103993,0.019593,42.68901825,0.017088,0.067256004,0.002686,1.196274042,0.049125001,56.88468552,0.007727,0.002028,76.01235962,0.154762,0.038006,172.1573792,0.001338,10.07196426,2638.86,7177.52,5193.17,4248.31,7013.53,136.8030243,72.16868591,33.33421326,86.10055542,11.42000008,161.8500061
4/16/20,7187.234619,0.0002475,0.192514494,0.019893,43.52595711,0.017537,0.068540003,0.0027475,1.202583492,0.049813,57.42847252,0.007785,0.0020445,77.99906921,0.158441499,0.038141999,179.5356903,0.001375,10.1565876,2840.86,6990.15,5096.32,4121.55,6832.02,137.444809,71.34671783,33.37345123,86.14969635,11.39000034,161.7100067
4/17/20,7257.665039,0.000244,0.194924995,0.020192999,44.36289597,0.017986,0.069824003,0.002809,1.208892941,0.050501,57.97225952,0.007843,0.002061,79.98577881,0.162120998,0.038277999,186.9140015,0.001412,10.24121094,2840.49,7380.99,5342.65,4279.23,7209.35,141.3351288,73.5998764,34.31520844,86.03177643,11.43999958,158.5700073
4/18/20,7189.424805,0.000241,0.190859005,0.019476,42.63475037,0.017162001,0.069292001,0.002757,1.186736941,0.049208999,57.44784164,0.007946,0.002058,80.8449173,0.159567997,0.037110001,181.6149597,0.001397,10.07405758,2958.72,7365.99,5358.25,4322.96,7197.99,139.0444031,70.86321259,33.81489944,85.89422607,11.25,159.6999969
4/19/20,6881.958496,0.000232,0.183489993,0.018588999,40.8283844,0.016340001,0.113481,0.002576,1.151458979,0.049996998,55.07001114,0.007011,0.001982,75.06230927,0.148058996,0.035617001,172.2971649,0.001299,9.605952263,2900.23,7569.55,5560.04,4486.37,7401.39,139.0444031,70.86321259,33.81489944,85.89422607,11.25,159.6999969
4/20/20,6880.323242,0.000227,0.184328005,0.018719001,41.04014206,0.016182,0.109658003,0.002612,1.155611038,0.051222,55.37745667,0.00771,0.001971,74.8762207,0.149226993,0.035358001,172.7377014,0.001307,9.719967842,2770.77,7479.92,5564.88,4411.41,7316.88,139.0444031,70.86321259,33.81489944,85.89422607,11.25,159.6999969
4/21/20,7117.20752,0.000225,0.187969998,0.019275,41.88741302,0.016957,0.109601997,0.002715,1.188642979,0.054811999,56.83672333,0.009037,0.002011,80.70100403,0.153788,0.036467999,182.5995789,0.001352,9.94196701,2776.43,7058.17,5148.87,4103.63,6896.64,134.7294769,69.57707214,33.11838913,86.00230408,10.72000027,158.6100006
4/22/20,7429.724609,0.000243,0.191710994,0.019796999,42.9372139,0.017293001,0.107456997,0.002925,1.191244006,0.061737001,58.82196045,0.010657,0.002047,80.69504547,0.153910995,0.037645999,185.0286713,0.001369,10.0193882,2888.55,7193.59,5291.68,4200.27,7032.01,137.7706451,70.64080048,33.73641968,85.93352509,10.86999989,161.7299957
4/23/20,7550.900879,0.000241,0.193664998,0.020204,44.81045151,0.017436,0.102872998,0.002921,1.202085018,0.061611999,60.96895218,0.01249,0.002103,81.92004395,0.161307007,0.038839001,189.2369385,0.001414,10.23550034,2976.44,7435.86,5479.57,4350.47,7269.67,137.79039,70.05091858,33.67756653,86.0710907,10.84000015,163.3399963
4/24/20,7569.936035,0.000242,0.195053995,0.020984,44.7149086,0.017450999,0.103009999,0.002924,1.20817697,0.062153,60.72507477,0.016426999,0.002142,85.65930939,0.166859999,0.039184,195.5153046,0.001488,10.21707535,3049.39,7859.63,5692.04,4487.36,7674.6,139.8441772,70.35069275,34.04053116,86.04161835,10.69999981,162.6399994
4/25/20,7679.867188,0.000243,0.196805,0.020818001,44.68908691,0.017868999,0.102054998,0.002951,1.213441014,0.0625,61.2282753,0.014347,0.002409,83.93494415,0.165455997,0.039671,197.3175354,0.001813,10.42817783,3083.89,7872.06,5797.4,4542.69,7693.72,142.322525,72.75856018,34.51140976,85.73703003,10.5,161.5599976
4/26/20,7795.601074,0.000245,0.197978005,0.021404,44.71006393,0.017951,0.101212002,0.002933,1.215520024,0.067367002,62.39132309,0.011117,0.002355,82.80460358,0.165268004,0.039638001,197.2247162,0.001731,10.51867867,3120.23,7917.02,5882.37,4618.37,7742.25,142.322525,72.75856018,34.51140976,85.73703003,10.5,161.5599976
4/27/20,7807.058594,0.000244,0.215483993,0.022125,46.02870178,0.018680001,0.098242,0.002975,1.270576,0.069021001,62.5005455,0.012004,0.002339,82.90280914,0.166270003,0.041016001,198.41539,0.001749,10.63430023,3133.48,8024.94,5978.51,4697.61,7849.23,142.322525,72.75856018,34.51140976,85.73703003,10.5,161.5599976
4/28/20,8801.038086,0.000268,0.227431998,0.022774,49.18130112,0.020048,0.103519,0.003164,1.323724985,0.072350003,66.54595947,0.015051,0.002517,85.73549652,0.176997006,0.042794,216.9682312,0.001973,11.06193066,3174.48,8047.78,5855.89,4659.8,7862.11,141.8782043,73.35812378,34.78608322,85.99249268,10.51000023,160.8399963
4/29/20,8658.553711,0.000263,0.212761,0.021272,46.71401978,0.019672001,0.101787999,0.002993,1.371278048,0.067697003,62.47930145,0.015207,0.002443,81.24568176,0.169567004,0.040709998,207.6020508,0.002115,10.61972046,3435.94,8108.89,5956.58,4716,7925.63,145.8968811,74.46052551,35.70822144,86.05145264,10.69999981,161.7299957
4/30/20,8864.766602,0.000272,0.219247997,0.022545001,47.79170227,0.021268001,0.106734,0.00312,1.398386955,0.073221996,63.7686882,0.016254,0.002494,83.25918579,0.172094002,0.041931,214.219101,0.002209,11.04234886,3304.78,9091.29,6337.91,5014.64,8857.59,144.0010986,73.5998764,35.00190353,85.98265076,10.89999962,158.8000031
5/1/20,8988.59668,0.00026,0.223913997,0.022516999,49.45804596,0.020795999,0.105812997,0.003148,1.428426027,0.075450003,64.62197113,0.019014999,0.002549,83.16516113,0.178040996,0.043079998,215.3253784,0.002184,11.31433964,3396.62,9113.71,6067.24,4927.64,8860.21,140.0218964,71.11463928,34.22692108,85.94721222,10.76000023,159.7799988
5/2/20,8897.46875,0.000262,0.219413996,0.021459,48.26715851,0.020364,0.105991997,0.003146,1.396690011,0.073105998,62.44111633,0.019076999,0.00251,81.00478363,0.169118002,0.041955002,210.9331512,0.002077,10.8929739,3451.38,9004.94,6148.51,5028.77,8768.11,140.5550995,70.76651764,34.25634766,86.03582001,10.89000034,160.3399963
5/3/20,8912.654297,0.000266,0.218962997,0.0222,47.47349167,0.020141,0.099951997,0.003156,1.369371057,0.073738001,61.25154114,0.019159,0.002481,79.87580109,0.167483002,0.041742999,208.1740112,0.002087,10.88900375,3377.35,9200.13,6349.02,5140.94,8961.75,140.5550995,70.76651764,34.25634766,86.03582001,10.89000034,160.3399963
5/4/20,9003.070313,0.00028,0.216463,0.022706,46.78725815,0.020905999,0.100576997,0.003114,1.362174034,0.072444998,60.37734985,0.023565,0.002484,79.40391541,0.163369,0.040785,206.7743988,0.002198,11.11096191,3362.31,9131.47,6176.59,5029.91,8885.82,140.5550995,70.76651764,34.25634766,86.03582001,10.89000034,160.3399963
5/5/20,9268.761719,0.000292,0.215210006,0.022667,45.94286728,0.020315999,0.102949999,0.003661,1.351026058,0.071194999,58.5362854,0.023142001,0.002529,78.52431488,0.162737995,0.041125,204.0557861,0.002345,11.03714275,3352.27,9065.77,6116.3,5046.56,8822.97,141.8584442,71.11463928,34.34463501,85.9570694,11.17000008,161.0200043
5/6/20,9951.518555,0.000304,0.218916997,0.022279,47.33011627,0.02043,0.110836998,0.003815,1.415967941,0.072320998,64.54569244,0.024387,0.002664,78.82351685,0.161918998,0.041611001,212.2894135,0.002287,11.20915318,3359.6,9122.55,6102.72,5138.87,8877.73,141.0783997,69.83817291,34.1386261,85.57310486,10.94999981,158.9499969
5/7/20,9842.666016,0.0003,0.219826996,0.023494,47.88221741,0.020483,0.115016997,0.003782,1.387245059,0.073142998,63.70349503,0.022085,0.002625,82.01155853,0.166235998,0.042164002,212.9915771,0.002241,13.87923336,3497.47,9398.37,6090.49,5224.28,9133.5,142.9248352,70.834198,34.65855789,85.84875488,11.02000046,161.3899994
5/8/20,9593.896484,0.000293,0.216902003,0.023139,47.27418518,0.020594999,0.108917996,0.003555,1.388893962,0.071970999,63.23921967,0.021499,0.002613,79.84438324,0.160762995,0.040800001,211.6001282,0.002211,12.94644928,3535.47,9941.92,6250.1,5270.35,9642.63,145.6105347,72.51680756,35.21772766,85.60263062,11.25,160.4199982
5/9/20,8756.430664,0.000267,0.198175997,0.020837,42.36762619,0.018398,0.096727997,0.003162,1.284086943,0.064317003,58.85837555,0.018786,0.002459,72.37545776,0.148379996,0.037154,188.5995636,0.001941,11.89035988,3490.92,10027.81,6491.23,5365.88,9737.37,145.6302948,71.46276093,35.20791626,85.33681488,11.10000038,159.4199982
5/10/20,8601.795898,0.000244,0.194064006,0.021291999,41.69996262,0.017580001,0.096934997,0.003131,1.273102999,0.062793002,59.56058884,0.017542999,0.002413,70.0317688,0.140311003,0.036892001,185.9128418,0.001841,13.58733559,3174.53,9889,6555.23,5372.77,9613.42,145.6302948,71.46276093,35.20791626,85.33681488,11.10000038,159.4199982
5/11/20,8804.477539,0.000263,0.197637007,0.022479,42.11188126,0.018128,0.094866,0.003209,1.361070037,0.069904998,61.43450546,0.020857999,0.002463,73.03720856,0.145401999,0.037992999,189.3125,0.001932,12.89457417,3122.58,8614.76,5726.94,4693.76,8376,145.6302948,71.46276093,35.20791626,85.33681488,11.10000038,159.4199982
5/12/20,9269.987305,0.000279,0.201480001,0.022941999,43.13455963,0.019075001,0.100262001,0.003403,1.421941042,0.069796003,64.8664856,0.022002,0.002521,73.78024292,0.153745994,0.038132001,199.1932831,0.002103,13.10760212,3202.23,8816.72,5743.22,4747.46,8564.27,142.529892,68.21357727,34.73703766,85.61249542,11.01000023,160.0399933
5/13/20,9733.72168,0.00026,0.203128994,0.02293,43.94533539,0.019088,0.092398003,0.003419,1.407387972,0.069081999,65.42181396,0.021687999,0.002574,74.25986481,0.159641996,0.039386,202.9490967,0.00211,12.89949512,3306.71,8883.04,5947.67,4947.81,8642.9,139.6664429,66.55997467,34.44273758,85.7109375,10.89999962,161.5800018
5/14/20,9328.197266,0.000237,0.198910996,0.022507001,42.83398056,0.018758001,0.094192997,0.003283,1.374631047,0.067405999,62.87422943,0.021179,0.002506,72.501091,0.157167003,0.039105002,195.6226654,0.00202,12.71993256,3381.92,9225.68,6100.44,5144.96,8972.56,141.1672821,66.79206085,34.18767929,85.94721222,11.09000015,163.0099945
5/15/20,9377.013672,0.00024,0.200031996,0.023301,43.21289825,0.018602001,0.092402004,0.003399,1.387001991,0.068109997,65.35791779,0.020987,0.002513,73.59731293,0.158364996,0.039218001,200.677124,0.002027,12.7828064,3289.27,9664.87,6162.75,5157.13,9379.6,142.0164337,66.53096771,34.19749069,85.9964447,11.19999981,163.9299927
5/16/20,9670.739258,0.000249,0.201254994,0.024304001,43.64083481,0.018835001,0.098163001,0.003514,1.466534972,0.0691,65.21220398,0.019363999,0.002538,75.03981018,0.163756996,0.039202999,207.1586914,0.002077,12.81985188,3325.4,9336.39,6086.19,5077.85,9071.1,146.7263031,70.46673584,35.56106949,85.83892822,11.52000046,162.6900024
5/17/20,9726.575195,0.000234,0.205175996,0.024165001,45.20107269,0.019041,0.096748002,0.003542,1.605929017,0.070095003,67.02838135,0.018239999,0.002543,75.87706757,0.169173002,0.039484002,214.5250549,0.002029,12.97207832,3388.15,9375.62,6128.15,5139.27,9111.5,146.7263031,70.46673584,35.56106949,85.83892822,11.52000046,162.6900024
5/18/20,9729.038086,0.000229,0.204027995,0.025505999,45.38361359,0.018983999,0.098113999,0.003525,1.669016004,0.069389001,66.462883,0.017703,0.002538,76.55510712,0.164690003,0.039662998,213.4511108,0.002033,12.84592438,3454.54,9758.38,6282.62,5225.29,9474.11,146.7263031,70.46673584,35.56106949,85.83892822,11.52000046,162.6900024
5/19/20,9522.981445,0.000216,0.201707006,0.025103999,44.17212677,0.018985,0.099149004,0.003475,1.67959702,0.070992,64.71372223,0.015912,0.002508,77.97083282,0.162360996,0.039450999,210.0967407,0.002049,12.95121193,3454.54,9757.05,6323.52,5230.7,9475.19,145.166214,69.51905823,35.17848587,85.94721222,11.48999977,164.2599945
5/20/20,9081.761719,0.00023,0.195509002,0.025435001,42.74270248,0.017996,0.091527,0.003622,1.588786006,0.066698998,61.78729248,0.013917,0.002485,73.22660828,0.159806997,0.038559001,199.883606,0.001941,12.33098984,3415.66,9702.55,6281.21,5316.41,9426.02,147.8519135,70.13794708,35.81612778,86.17365265,11.68999958,164.6499939
5/21/20,9182.577148,0.000248,0.200342998,0.026703,44.20758057,0.020459,0.097710997,0.00378,1.637173057,0.068167001,63.15438843,0.01864,0.002533,74.7850647,0.173238993,0.040358,207.1691895,0.002131,12.52094364,3266.44,9599.14,6249.09,5313.82,9329.29,146.9632568,70.195961,35.42373276,86.26226807,11.64000034,162.25
5/22/20,9209.287109,0.00025,0.198855996,0.026345,44.0331192,0.020338001,0.104249999,0.003881,1.633458018,0.067607999,63.83798218,0.018485,0.002544,74.29420471,0.167027995,0.040685002,208.694397,0.002183,12.65432453,3363.76,9126.61,5968.77,5155.1,8875.13,147.3779602,71.14364624,35.32563019,86.29180908,11.55000019,163.2100067
5/23/20,8790.368164,0.000251,0.195430994,0.024137,42.4488945,0.020153999,0.102925003,0.003861,1.562623024,0.064860001,61.19338226,0.018278999,0.002458,72.41082001,0.162295997,0.038688,202.3703461,0.002094,12.06316471,3362.43,9297.71,6273.68,5508.97,9060.68,149.4317322,73.80295563,36.37529755,86.24256897,11.67000008,160.8899994
5/24/20,8906.93457,0.000247,0.197327003,0.027575999,42.94612885,0.02094,0.104665004,0.004273,1.630076051,0.066097997,61.6284523,0.01929,0.00254,73.58148193,0.172187999,0.040052,205.3197479,0.002438,12.48573971,3241.78,9300.09,6261.45,5494.87,9061.73,149.4317322,73.80295563,36.37529755,86.24256897,11.67000008,160.8899994
5/25/20,8835.052734,0.000244,0.193975002,0.027447,42.43205643,0.021976,0.112025,0.004197,1.604984045,0.065144002,61.80937958,0.01856,0.002486,72.53362274,0.185076997,0.041219998,201.9023132,0.002298,12.57132721,3299.06,9149.45,6175.23,5512.69,8919.57,149.4317322,73.80295563,36.37529755,86.24256897,11.67000008,160.8899994
5/26/20,9181.017578,0.000251,0.197857007,0.026154,43.86143112,0.02276,0.118314996,0.003973,1.608050942,0.066252001,64.5506897,0.018198,0.00251,73.70624542,0.176815003,0.040803999,208.8634338,0.002375,12.59782982,3264.03,9068.83,6188,5609.21,8849.64,149.4317322,73.80295563,36.37529755,86.24256897,11.67000008,160.8899994
5/27/20,9525.750977,0.000249,0.200595006,0.026186001,44.75869751,0.022035999,0.124857001,0.004097,1.706869006,0.068865001,67.07264709,0.0187,0.002524,75.12808228,0.176759005,0.041506998,219.8404236,0.00237,12.74034023,3352.38,8913.21,6135.67,5598.11,8703.61,151.7915955,75.27281952,36.75788498,86.28195953,11.52000046,161.1799927
5/28/20,9439.124023,0.000238,0.198348001,0.027695,44.65246582,0.022283001,0.128545001,0.004109,1.677253962,0.067876004,66.23860168,0.017119,0.002532,74.42455292,0.187808007,0.041377999,220.6751251,0.002334,12.91286945,3466.95,9259.41,6261.76,5630.33,9029.24,151.26828,75.63062286,37.00313568,86.31147766,11.57999992,161.7200012
5/29/20,9700.414063,0.000244,0.206220001,0.027906001,47.53863144,0.023279,0.135168999,0.004327,1.683611035,0.072435997,68.35648346,0.017728999,0.002615,79.02986908,0.186859995,0.042904999,242.3455963,0.00239,13.34647179,3471.72,9549.91,6382.2,5716.8,9305.37,151.7718658,74.8763504,36.95408249,86.55760956,11.77999973,162.9100037
5/30/20,9461.058594,0.000243,0.202905998,0.02973,45.59188461,0.022446999,0.140839994,0.004274,1.65389502,0.070626996,65.06526184,0.01712,0.002555,76.5259552,0.181720003,0.042153001,230.975708,0.002338,12.5662756,3658.46,9537.54,6423.78,5733.18,9296.74,152.7987518,76.60730743,37.75850296,86.48757935,11.85000038,163.6600037
5/31/20,10167.26855,0.000245,0.210249007,0.029868999,48.1252327,0.023034999,0.147562996,0.004286,1.717285037,0.075517997,67.6394043,0.018253,0.002647,79.93553925,0.183987007,0.044504002,246.9917603,0.002469,13.67472553,3543.84,9771.83,6758.19,5868.36,9533.88,152.7987518,76.60730743,37.75850296,86.48757935,11.85000038,163.6600037
6/1/20,9529.803711,0.000239,0.202764004,0.028627001,45.92351532,0.022699,0.133522004,0.004447,1.727537036,0.079283997,66.48996735,0.018029001,0.002561,78.03102112,0.190238997,0.04284,237.2190552,0.002361,13.40412617,3763.58,9767.47,6828.08,5857.41,9533.05,152.7987518,76.60730743,37.75850296,86.48757935,11.85000038,163.6600037
