date,ANT,SNX,YFI,GRT,XLM,LTC,ATOM,ALGO,REP,ADA,COMP,XMR,SC,UNI,BCH,QTUM,GNO,MANA,BAL,ETC,FLOW,KAVA,USDC,MLN,PAXG,DASH,STORJ,ETH,OMG,ZEC,AAVE,XTZ,WAVES,LINK,BAT,DAI,LSK,CRV,FIL,USDT,KSM,KEEP,DOT,EOS,OXT,KNC,XRP,BTC,TRX,NANO,ICX
2020-10-05,4.0544,4.177,14555.0,0.26266,0.073474,46.37,5.3628,0.31882,14.134,0.097573,121.9,112.61,0.00283,3.09,221.6,2.29633,42.85,0.0895,15.98,5.739,6.55,2.176,1.0002,26.669,1920.84,66.86,0.5053,353.77,3.818399,66.0,90.95,2.1431,2.3653,9.61867,0.22193,1.01051,1.115,0.63,62.5,1.0004,31.73,0.36993,4.1647,2.5265,0.26618,0.9227,0.25055,10799.0,0.026454,0.761566,0.388
2020-10-06,4.0544,3.58,14555.0,0.26266,0.072229,46.01,4.7264,0.28612,13.414,0.092979,105.35,106.77,0.00266,3.09,219.5,2.16,41.13,0.0895,13.93,5.565,6.55,1.8666,1.0,23.974,1893.45,65.231,0.44434,340.79,3.394392,61.13,90.95,2.0652,2.1676,8.76644,0.21112,1.01019,1.111204,0.513,62.5,0.9998,27.67,0.36993,3.7536,2.6969,0.24591,0.8552,0.24565,10605.4,0.025531,0.722,0.3565
2020-10-07,4.0544,3.925,14555.0,0.26266,0.072387,46.61,4.8863,0.30786,13.048,0.093708,110.38,110.13,0.00269,3.09,223.1,2.18253,40.45,0.0895,14.43,5.551,6.55,1.8925,0.9999,22.547,1898.91,65.576,0.48,341.8,3.238286,61.23,90.95,2.0659,2.2972,8.971,0.21414,1.01005,1.057692,0.518,62.5,0.9999,26.27,0.36993,3.8584,2.6448,0.25062,0.9161,0.24882,10669.9,0.025463,0.717642,0.3659
2020-10-08,4.0544,4.018,14555.0,0.26266,0.072952,47.25,5.0415,0.30922,13.575,0.09633,107.9,111.37,0.00285,3.09,233.7,2.25447,39.61,0.0895,15.15,5.535,6.55,1.9806,0.9999,26.363,1897.05,66.226,0.47979,351.05,3.384744,61.85,90.95,2.1128,2.3052,9.55486,0.21703,1.01029,1.098241,0.561,62.5,1.0006,27.76,0.36993,4.1206,2.6072,0.2509,0.9266,0.25145,10934.1,0.025721,0.743442,0.3792
2020-10-09,4.0544,4.295,14555.0,0.26266,0.075001,47.8,5.1502,0.32854,14.324,0.101469,115.65,115.92,0.00296,3.09,237.3,2.3398,41.36,0.0895,15.44,5.736,6.55,2.1936,1.0002,24.637,1944.58,67.59,0.53003,365.6,3.501008,63.85,90.95,2.1972,2.389,10.41541,0.22193,1.01196,1.157346,0.626,62.5,1.0007,29.9,0.36993,4.263,2.6424,0.27323,0.9618,0.25314,11060.2,0.026262,0.824171,0.4
2020-10-10,4.0544,4.325,14555.0,0.26266,0.077248,48.85,5.5094,0.32714,14.336,0.104967,114.42,115.78,0.00321,3.09,237.2,2.29441,40.81,0.0895,15.15,5.703,6.55,2.2636,0.9999,23.93,1936.09,67.85,0.63605,371.12,3.641677,66.61,90.95,2.2081,2.405,10.52113,0.22014,1.0106,1.170032,0.554,62.5,1.0007,29.67,0.36993,4.2391,2.6421,0.26853,0.9736,0.25404,11301.5,0.026497,0.819814,0.3934
2020-10-11,4.0544,4.087,14555.0,0.26266,0.077425,50.51,6.072,0.33232,14.239,0.10661,114.72,125.96,0.00325,3.09,239.2,2.35378,42.2,0.0895,15.09,5.751,6.55,2.5389,1.0002,24.317,1938.7,71.809,0.58694,374.61,3.663661,72.59,90.95,2.2511,2.4331,10.87563,0.22233,1.00948,1.177967,0.556,62.5,1.0002,29.41,0.36993,4.2459,2.6585,0.26792,0.959,0.25549,11376.6,0.026607,0.83,0.3933
2020-10-12,4.0544,4.671,14555.0,0.26266,0.07753,50.62,5.9684,0.34519,14.515,0.109512,117.3,129.05,0.00318,3.09,239.9,2.33899,42.25,0.0895,15.61,5.784,6.55,2.3692,1.0002,24.239,1927.31,71.769,0.58469,387.0,3.64572,73.4,90.95,2.3436,2.4543,11.4322,0.22008,1.00943,1.164716,0.569,62.5,1.0006,31.94,0.36993,4.3076,2.6448,0.27127,1.0046,0.25622,11535.8,0.027119,0.826618,0.4091
2020-10-13,4.0544,4.52,14555.0,0.26266,0.076422,49.95,6.0238,0.34257,14.206,0.109427,114.2,128.1,0.00325,3.09,253.6,2.337,46.46,0.0895,15.32,5.66,6.55,2.288,1.0001,22.823,1903.83,71.364,0.58822,381.48,3.529731,70.0,90.95,2.404,2.5132,11.00999,0.21706,1.01129,1.133337,0.551,62.5,1.0007,31.11,0.36993,4.2563,2.6399,0.26393,0.9898,0.25678,11428.6,0.026835,0.811363,0.4107
2020-10-14,4.0544,4.298,14555.0,0.26266,0.074203,49.82,5.7481,0.32872,14.037,0.10719,107.9,128.54,0.00308,3.09,259.3,2.25761,45.63,0.0895,14.3,5.717,6.55,2.348,1.0001,22.493,1910.33,69.874,0.51497,379.08,3.343101,68.42,90.95,2.2748,2.5069,10.91,0.21439,1.00983,1.117363,0.5,62.5,1.0008,30.94,0.36993,4.1955,2.609,0.25683,0.9443,0.24937,11433.1,0.026688,0.805171,0.3913
2020-10-15,4.0544,3.9,14555.0,0.26266,0.074101,49.57,5.7564,0.31383,13.634,0.1067,106.61,130.34,0.0029,3.09,262.1,2.23467,44.58,0.0895,14.07,5.622,6.55,2.2755,1.0003,21.928,1915.27,69.349,0.47721,377.79,3.434248,68.17,90.95,2.2415,2.7,10.77109,0.21359,1.00925,1.108331,0.5,62.5,1.0008,29.44,0.36993,4.0955,2.6008,0.24828,0.9306,0.24604,11501.0,0.026532,0.80884,0.3819
2020-10-16,4.0544,3.9,13410.0,0.26266,0.078967,47.62,5.4379,0.30033,13.563,0.104188,103.0,121.06,0.0028,3.016,249.9,2.17611,43.62,0.0895,13.32,5.566,6.55,2.1082,1.0001,19.65,1908.44,65.985,0.43099,365.39,3.242688,62.4,90.95,2.1666,2.9523,10.58369,0.20707,1.00911,1.068051,0.428,44.818,1.0008,28.21,0.36993,3.9155,2.5376,0.25053,0.894,0.24024,11326.9,0.025749,0.797254,0.3637
2020-10-17,4.0544,3.949,14101.0,0.26266,0.081773,46.94,5.4771,0.31369,13.494,0.105921,103.14,120.25,0.00289,3.183,245.2,2.18316,41.52,0.0895,13.77,5.542,6.55,2.0605,1.0,18.156,1909.83,67.618,0.43373,368.4,3.250317,63.06,90.95,2.1862,3.1888,10.61862,0.21446,1.00945,1.066665,0.433,42.326,1.0004,29.33,0.36993,3.968,2.5224,0.24705,0.9162,0.24064,11363.9,0.025706,0.807792,0.3804
2020-10-18,4.0544,3.939,15250.0,0.26266,0.079423,47.59,5.7645,0.31524,13.67,0.107476,104.76,125.06,0.00296,3.253,249.4,2.2179,43.0,0.0895,13.75,5.583,6.55,2.1267,1.0,17.08,1907.84,67.101,0.44851,378.45,3.41159,64.43,90.95,2.2297,3.0674,10.94783,0.21417,1.00891,1.107956,0.453,32.449,1.0005,31.0,0.36993,4.1112,2.5486,0.24737,0.9327,0.24216,11508.9,0.025905,0.8184,0.384
2020-10-19,4.0544,3.7,13876.0,0.26266,0.085093,48.0,5.4931,0.30399,13.699,0.108702,102.77,125.8,0.0028,3.15,249.9,2.21251,46.34,0.0895,13.34,5.554,6.55,1.9754,1.0001,18.313,1908.91,74.928,0.4,379.5,3.362732,64.05,90.95,2.1871,2.9398,10.9147,0.21428,1.00895,1.106765,0.415,33.817,1.0006,28.41,0.36993,3.9895,2.5837,0.24128,0.91,0.24574,11757.0,0.02588,0.841562,0.3739
2020-10-20,4.0544,3.675,13059.0,0.26266,0.080574,46.93,5.0374,0.2883,13.106,0.102457,94.74,118.57,0.00254,2.85,240.88,2.1557,49.2,0.0895,12.27,5.472,6.55,1.8175,1.0001,17.5,1917.09,71.061,0.37227,368.81,3.141061,57.89,90.95,2.0567,2.8727,9.86938,0.2087,1.00854,1.068553,0.359,31.214,1.001,28.16,0.36993,3.9129,2.5286,0.22662,0.8622,0.2436,11925.4,0.025921,0.885483,0.3553
2020-10-21,4.0544,3.524,13199.0,0.26266,0.083946,53.13,5.2468,0.3018,13.568,0.106149,95.63,121.51,0.00274,2.942,259.19,2.29592,60.8,0.0895,12.21,5.642,6.55,1.8661,1.0,18.147,1928.38,75.0,0.38489,391.51,3.282825,62.84,90.95,2.1266,3.116,10.82646,0.21615,1.00914,1.107541,0.384,26.6,1.0018,27.81,0.36993,4.1435,2.6123,0.23431,0.9247,0.25146,12813.0,0.026775,0.897728,0.3719
2020-10-22,4.0544,3.92,13686.0,0.26266,0.085652,54.41,5.45,0.31578,13.61,0.110951,102.18,127.8,0.0028,3.045,268.2,2.33485,59.74,0.0895,12.8,5.831,6.55,1.9618,0.9995,19.339,1910.17,74.338,0.38941,414.44,3.503753,65.28,90.95,2.1943,3.2224,11.96182,0.22121,1.00738,1.120422,0.409,23.73,1.0009,28.61,0.36993,4.27,2.672,0.24305,0.9387,0.25746,12984.1,0.027096,0.891701,0.3819
2020-10-23,4.0544,3.75,14874.0,0.26266,0.083756,55.43,5.3696,0.30798,13.64,0.108105,102.98,127.49,0.00275,3.01,270.84,2.29041,53.92,0.0895,12.32,5.827,6.55,1.9174,1.0,18.092,1910.15,72.062,0.38142,409.92,3.528213,63.15,90.95,2.2184,3.3658,12.16298,0.2213,1.00855,1.117852,0.381,23.904,1.001,28.0,0.36993,4.2674,2.6406,0.24334,0.9294,0.25499,12939.0,0.026738,0.86664,0.3775
2020-10-24,4.0544,3.76,14859.0,0.26266,0.0855,59.28,5.549,0.30879,13.531,0.108059,105.76,129.41,0.00278,2.958,276.2,2.304,54.86,0.0895,12.34,5.828,6.55,1.9221,0.9996,18.266,1918.89,73.345,0.39627,412.38,3.489477,64.34,90.95,2.2196,3.4541,12.70151,0.21942,1.00597,1.128879,0.374,25.69,1.0009,27.22,0.36993,4.361,2.6621,0.24392,0.9315,0.25632,13130.9,0.02708,0.858964,0.3732
2020-10-25,4.0544,3.653,14320.0,0.26266,0.083062,58.89,5.3001,0.30285,13.35,0.106595,101.12,131.26,0.00269,2.777,271.27,2.22919,54.12,0.0895,12.78,5.696,6.55,1.8426,1.0,19.82,1915.09,71.142,0.41176,406.35,3.359809,62.59,90.95,2.1666,3.2798,12.15995,0.21513,1.00544,1.125114,0.339,38.738,1.0007,26.78,0.36993,4.3335,2.7105,0.25432,0.9081,0.25323,13039.2,0.026985,0.839958,0.3708
2020-10-26,4.0544,3.601,13670.0,0.26266,0.081374,56.9,5.1415,0.29498,13.018,0.103145,100.1,131.49,0.00259,2.722,259.65,2.1792,47.9,0.0895,11.77,5.608,6.55,1.7539,1.0001,23.017,1914.61,69.169,0.3745,393.48,3.239101,60.42,90.95,2.0939,3.1801,11.75929,0.21427,1.00709,1.082229,0.408,33.79,1.0012,35.43,0.36993,4.7076,2.6299,0.24873,0.8951,0.24854,13080.0,0.026821,0.844946,0.3621
2020-10-27,4.0544,3.527,13400.0,0.26266,0.081993,57.95,5.1564,0.28896,13.055,0.102641,109.13,134.07,0.00262,2.834,264.47,2.1797,44.44,0.0895,12.12,5.577,6.55,1.7179,1.0,24.398,1909.77,70.797,0.35776,403.65,3.227182,61.21,90.95,2.0845,3.1573,11.95018,0.21375,1.00905,1.121324,0.662,35.2,1.0007,33.11,0.36993,4.6736,2.6761,0.23917,0.9043,0.25277,13649.6,0.026969,0.804806,0.3569
2020-10-28,4.0544,3.618,12665.0,0.26266,0.078399,55.88,4.7926,0.2767,12.348,0.099,108.1,126.59,0.00251,2.66,268.45,2.0867,40.65,0.0895,10.75,5.502,6.55,1.5819,1.0003,21.086,1885.83,67.925,0.33379,388.63,3.052787,56.93,90.95,2.0061,3.0545,11.46851,0.19559,1.00933,1.066973,0.491,33.62,1.0006,31.58,0.36993,4.37,2.6575,0.22766,0.8573,0.24559,13289.5,0.026895,0.756434,0.3397
2020-10-29,4.0544,3.248,10726.0,0.26266,0.077491,54.9,4.6379,0.25815,13.633,0.095347,96.99,124.17,0.00258,2.559,267.76,2.03356,45.74,0.0895,10.41,5.406,6.55,1.457,0.9998,20.228,1871.56,66.946,0.33989,387.67,2.886995,56.91,90.95,1.9283,3.0238,11.27456,0.19006,1.00808,1.05136,0.446,32.52,1.0005,30.31,0.36993,4.0567,2.6401,0.21324,0.8175,0.24239,13463.1,0.02657,0.777327,0.3372
2020-10-30,4.0544,3.108,11101.0,0.26266,0.076899,54.08,4.6481,0.25443,13.393,0.093396,92.24,122.89,0.00253,2.4,262.33,1.97449,48.46,0.0895,10.34,5.268,6.55,1.523,0.9999,20.857,1879.47,69.664,0.32125,382.83,2.873298,58.28,90.95,1.9051,3.215,11.09001,0.18747,1.01045,1.040909,0.396,29.259,1.0007,29.47,0.36993,4.0864,2.514,0.21254,0.8013,0.2393,13567.0,0.025653,0.739552,0.3202
2020-10-31,4.0544,3.019,10550.0,0.26266,0.077742,55.82,4.6187,0.24878,13.617,0.093183,90.69,126.57,0.00247,2.26,262.29,1.97505,48.68,0.0895,9.93,5.26,6.55,1.4361,1.0002,21.614,1882.15,70.231,0.32096,386.81,2.928913,58.12,90.95,1.9821,3.2141,11.23619,0.18657,1.01047,1.052737,0.416,31.316,1.0009,30.67,0.36993,4.1834,2.5287,0.2181,0.7918,0.23999,13809.1,0.025804,0.74528,0.3194
2020-11-01,4.0544,2.916,10644.0,0.26266,0.078672,55.6,4.7401,0.25874,13.767,0.098273,94.06,127.0,0.00248,2.39,267.97,2.0106,48.66,0.0895,10.03,5.241,6.55,1.49,1.0,21.9,1882.93,68.587,0.32443,396.8,3.15,58.15,90.95,1.9971,3.2158,11.57003,0.191,1.01072,1.021422,0.402,31.569,1.0008,31.82,0.36993,4.2225,2.5171,0.21018,0.7922,0.24009,13762.5,0.025739,0.742078,0.3381
2020-11-02,4.0544,2.63,10072.0,0.26266,0.0755,53.88,4.6315,0.24692,14.598,0.09246,91.64,119.14,0.00241,2.262,257.72,1.9332,48.67,0.0895,9.16,5.004,6.55,1.6031,1.0001,22.371,1907.24,65.523,0.30555,383.78,2.99584,54.83,90.95,1.9085,3.1248,10.79,0.18381,1.01059,1.013803,0.362,29.653,1.0009,30.25,0.36993,4.0414,2.4356,0.20833,0.7751,0.23549,13565.8,0.02445,0.709009,0.3229
2020-11-03,4.0544,2.567,9384.0,0.26266,0.075402,53.95,4.4789,0.23419,14.327,0.093665,87.0,121.14,0.00239,2.136,244.21,1.87103,53.11,0.0895,8.96,4.888,6.55,1.4159,0.9999,21.925,1919.91,64.339,0.28466,388.01,2.89,53.02,90.95,1.8699,3.1494,10.39856,0.18044,1.00966,0.988996,0.354,28.874,1.0005,28.98,0.36993,4.0293,2.3658,0.20211,0.7421,0.23948,14021.8,0.024414,0.733562,0.3159
2020-11-04,4.0544,2.742,8542.0,0.26266,0.074679,54.75,4.3765,0.23939,14.45,0.095597,88.55,115.89,0.00237,1.925,241.28,1.82534,51.03,0.0895,8.8,4.891,6.55,1.3,1.0003,20.212,1912.78,64.499,0.27333,402.68,2.764925,54.06,90.95,1.8738,3.1905,10.47889,0.18546,1.0107,1.011639,0.341,28.895,1.0015,29.04,0.36993,4.104,2.3518,0.20081,0.7065,0.2379,14163.3,0.024219,0.708037,0.3137
2020-11-05,4.0544,3.208,8534.0,0.26266,0.08045,59.02,4.5348,0.24863,14.1,0.097698,91.25,119.98,0.00253,2.19,249.89,1.94202,58.39,0.0895,8.91,5.109,6.55,1.2923,0.9999,20.256,1957.94,67.679,0.28073,417.04,2.893489,56.68,90.95,1.8824,3.4386,10.99999,0.19046,1.01024,1.020739,0.363,29.42,1.0013,30.38,0.36993,4.232,2.4455,0.20287,0.7592,0.24602,15610.4,0.024984,0.73321,0.3167
2020-11-06,4.0544,3.544,11717.0,0.26266,0.084019,63.42,4.8794,0.27587,14.498,0.109411,95.81,119.53,0.0026,2.556,258.02,2.09463,58.52,0.0895,10.0,5.404,6.55,1.5489,1.0002,21.631,1960.01,70.089,0.36887,456.43,3.325365,61.59,90.95,2.0912,3.5789,12.18555,0.20372,1.00966,1.132788,0.436,31.83,1.0014,33.15,0.36993,4.5866,2.5389,0.23435,0.812,0.25864,15599.2,0.026188,0.783286,0.3597
2020-11-07,4.0544,3.81,14278.0,0.26266,0.079578,59.02,4.6123,0.25822,13.856,0.101338,92.3,111.1,0.00252,2.486,253.81,1.94175,56.35,0.0895,9.86,5.122,6.55,1.4514,0.9999,20.68,1954.64,66.587,0.33026,435.81,3.0636,57.42,90.95,2.0187,3.46,11.75221,0.19298,1.00933,1.083074,0.429,29.96,1.0012,31.18,0.36993,4.2399,2.5034,0.21613,0.7797,0.24923,14837.3,0.02501,0.735157,0.3336
2020-11-08,4.0544,4.404,15116.0,0.26266,0.081692,61.0,4.8284,0.26587,13.929,0.106518,97.3,120.11,0.00269,2.86,270.52,2.03084,58.46,0.0895,10.2,5.187,6.55,1.476,0.9997,21.224,1971.35,68.247,0.35278,454.6,3.180722,60.72,90.95,2.0909,3.5306,12.72691,0.19892,1.00971,1.108893,0.467,30.831,1.0004,32.26,0.36993,4.3746,2.5376,0.2244,0.8208,0.25369,15480.1,0.025429,0.778102,0.3507
2020-11-09,4.0544,4.184,15038.0,0.26266,0.07965,59.22,5.1587,0.26188,15.58,0.1054,94.28,115.74,0.00257,2.669,264.21,1.99263,57.44,0.0895,10.32,5.017,6.55,1.4485,0.9997,21.092,1897.33,68.354,0.35028,444.33,3.168634,58.51,90.95,2.1168,3.7843,12.51124,0.19326,1.00742,1.102585,0.451,31.219,1.0005,34.19,0.36993,4.3493,2.4966,0.21985,0.814,0.25056,15322.9,0.024815,0.749308,0.3427
2020-11-10,4.0544,4.675,18220.0,0.26266,0.079818,58.01,5.0795,0.2892,15.762,0.105919,102.26,115.5,0.00267,3.063,257.64,2.00203,57.52,0.0895,12.25,5.136,6.55,1.5713,1.0002,21.622,1876.61,68.828,0.3702,451.35,3.232224,59.19,90.95,2.1554,3.8572,13.04191,0.20299,1.00812,1.14937,0.566,30.427,1.0014,35.56,0.36993,4.4191,2.4985,0.23352,0.8778,0.25409,15316.7,0.024874,0.756898,0.3608
2020-11-11,4.0544,4.012,16704.0,0.26266,0.080504,59.29,5.0459,0.279,16.319,0.106046,102.99,113.45,0.00273,2.933,256.9,2.0839,57.35,0.0895,11.71,5.077,6.55,1.4912,1.0,22.58,1874.68,69.444,0.36397,464.39,3.527358,58.99,90.95,2.1249,3.7783,12.8,0.19952,1.00919,1.11481,0.547,30.09,1.0011,36.61,0.36993,4.4549,2.5034,0.23321,0.8999,0.25612,15708.7,0.025028,0.793755,0.3616
2020-11-12,4.0544,3.772,15593.0,0.26266,0.080525,60.77,5.061,0.26523,15.247,0.10478,104.46,112.09,0.00264,2.965,260.13,2.0315,56.7,0.0895,11.57,5.006,6.55,1.4363,0.9998,21.764,1890.22,78.293,0.34579,462.86,3.503856,62.99,90.95,2.0723,3.8985,12.4171,0.1953,1.00749,1.106551,0.557,29.548,1.0008,38.47,0.36993,4.4097,2.4667,0.22424,0.8596,0.25499,16307.8,0.024887,0.761767,0.3685
2020-11-13,4.0544,4.207,17949.0,0.26266,0.082483,65.83,5.1936,0.28022,15.651,0.106539,116.81,114.02,0.0027,3.856,260.38,2.0832,57.21,0.0895,13.4,5.14,6.55,1.5204,0.9997,21.819,1905.92,77.533,0.35549,477.06,3.630741,65.99,90.95,2.15,4.1034,12.88725,0.2023,1.00774,1.124573,0.687,29.151,1.001,38.67,0.36993,4.546,2.5985,0.23337,0.9314,0.26598,16343.4,0.025433,0.782035,0.3759
2020-11-14,4.0544,4.316,17270.0,0.26266,0.081029,63.96,5.0615,0.26671,15.977,0.104397,122.36,116.82,0.00269,3.813,255.69,2.0368,54.58,0.0895,13.03,5.033,6.55,1.4631,1.0,21.464,1895.11,77.212,0.36039,461.18,3.441074,64.06,90.95,2.1025,4.3021,12.592,0.19555,1.00753,1.103137,0.707,29.37,1.0009,37.0,0.36993,4.4713,2.5405,0.22587,0.8953,0.2686,16080.1,0.025184,0.754423,0.3536
2020-11-15,4.0544,4.122,17651.0,0.26266,0.08014,62.39,4.9748,0.25705,15.764,0.100516,119.95,114.9,0.00263,3.876,250.49,1.97529,53.92,0.0895,12.67,5.028,6.55,1.47,0.9999,20.866,1891.14,75.031,0.3389,448.49,3.324707,61.26,90.95,2.0207,4.3859,12.13596,0.19461,1.00628,1.072294,0.782,27.728,1.0008,35.06,0.36993,4.3722,2.5006,0.22202,0.8915,0.26964,15962.3,0.02527,0.734139,0.3411
2020-11-16,4.0544,4.431,18626.0,0.26266,0.082646,73.84,5.0827,0.27152,17.223,0.1039,120.59,118.47,0.00272,3.587,252.8,2.07967,54.7,0.0895,13.05,5.385,6.55,1.7395,0.9999,22.031,1899.66,80.799,0.34362,460.3,3.455752,64.73,90.95,2.0833,4.898,12.6455,0.19782,1.00428,1.079203,0.825,27.48,1.0007,36.2,0.36993,4.4882,2.5887,0.2256,0.9481,0.28817,16721.1,0.025525,0.742787,0.3522
2020-11-17,4.0544,5.16,23738.0,0.26266,0.086488,76.35,5.3017,0.27427,16.569,0.109706,122.83,125.77,0.00273,3.799,255.7,2.21711,57.63,0.0895,13.81,5.748,6.55,1.8935,1.0001,21.92,1890.52,83.284,0.35267,482.89,3.467,66.86,90.95,2.1483,4.9443,13.38915,0.20434,1.00529,1.127065,0.877,29.1,1.0011,37.44,0.36993,4.8547,2.7149,0.22528,0.9996,0.30278,17684.8,0.026461,0.76307,0.3618
2020-11-18,4.0544,4.923,25616.0,0.26266,0.083763,73.63,5.1148,0.2678,16.298,0.106694,114.85,123.75,0.00269,3.473,247.2,2.16339,57.21,0.0895,13.45,6.074,6.55,1.7319,1.0001,22.586,1877.75,80.556,0.32947,479.11,3.31683,63.73,90.95,2.0888,5.2083,13.57686,0.20019,1.00399,1.194444,0.76,28.887,1.001,35.61,0.36993,4.6896,2.6422,0.26404,0.9298,0.29366,17800.0,0.02684,0.740922,0.3485
2020-11-19,4.0544,4.982,27716.0,0.26266,0.083938,81.76,5.1021,0.2644,16.106,0.10595,113.1,118.73,0.00265,3.743,246.59,2.2348,55.28,0.0895,13.1,5.918,6.55,1.6835,1.0002,26.332,1870.11,82.29,0.31585,471.97,3.258509,62.3,90.95,2.0766,5.8389,13.63115,0.19621,1.00362,1.167508,0.804,28.82,1.0011,35.37,0.36993,4.758,2.6365,0.2485,0.91,0.30386,17828.2,0.025815,0.73338,0.3465
2020-11-20,4.0544,5.13,26564.0,0.26266,0.088579,82.61,5.2774,0.28463,16.03,0.118538,116.3,121.07,0.00271,3.839,260.0,2.3634,59.5,0.0895,15.52,6.082,6.55,1.7992,0.9999,31.099,1881.01,83.165,0.32448,510.38,3.526344,63.04,90.95,2.1047,6.7799,14.10708,0.202,1.00475,1.188281,0.848,29.041,1.001,37.53,0.36993,5.2387,2.7762,0.24629,0.9399,0.33041,18680.2,0.026337,0.758993,0.362
2020-11-21,4.0544,5.221,24497.0,0.26266,0.109458,87.26,5.9361,0.31747,16.766,0.13379,127.66,128.67,0.00303,3.845,305.13,2.7037,65.08,0.0895,16.17,6.56,6.55,1.965,0.9997,27.5,1865.51,94.643,0.36667,552.55,4.268352,72.56,90.95,2.4004,6.2297,15.4903,0.23293,1.00484,1.285524,0.851,29.96,1.0006,40.39,0.36993,5.7857,3.2342,0.25855,1.0534,0.46241,18708.7,0.030626,0.85866,0.405
2020-11-22,4.0544,5.02,24470.0,0.26266,0.104534,83.0,5.4886,0.29759,16.354,0.146129,116.03,123.47,0.00302,3.681,288.73,2.5496,67.52,0.0895,17.12,6.025,6.55,1.825,0.9999,28.626,1875.23,90.415,0.34589,561.48,3.890076,68.87,90.95,2.27,7.0942,14.51327,0.2197,1.00307,1.23544,0.739,28.95,1.001,38.89,0.36993,5.5199,3.0647,0.25115,1.0203,0.44669,18450.2,0.028774,0.856048,0.3877
2020-11-23,4.0544,5.404,25212.0,0.26266,0.13192,89.15,5.8131,0.33599,17.065,0.154502,124.62,130.33,0.00309,4.188,322.98,2.8,64.74,0.0895,17.4,6.583,6.55,1.9613,0.9997,28.524,1857.15,94.218,0.3672,609.09,4.237124,79.26,90.95,2.621,7.8904,15.27313,0.25456,1.00289,1.331041,0.743,29.057,1.0007,40.76,0.36993,5.9169,3.3799,0.30889,1.1049,0.61686,18387.8,0.03171,1.177846,0.437
2020-11-24,4.0544,5.211,24836.0,0.26266,0.195622,89.39,5.9506,0.35801,18.073,0.167378,127.11,135.61,0.00384,4.045,349.5,3.0702,69.86,0.0895,16.05,7.284,6.55,1.9829,0.9999,32.466,1810.87,114.31,0.39863,605.28,4.352203,86.99,90.95,2.6697,7.5581,15.66634,0.26096,1.003,1.533251,0.683,29.78,1.0007,48.59,0.36993,5.739,3.5876,0.33462,1.1145,0.69401,19173.8,0.035182,1.391588,0.4641
2020-11-25,3.9,4.829,22371.0,0.26266,0.193066,81.91,5.9218,0.34194,16.25,0.155216,124.01,129.41,0.00363,3.681,313.63,2.94791,65.83,0.0895,14.98,6.981,6.55,1.8955,1.0,28.71,1811.01,102.325,0.39509,569.52,4.435384,78.02,90.95,2.6007,6.6934,14.25132,0.25663,1.00267,1.437645,0.641,31.06,1.0001,42.34,0.30744,5.31,3.4346,0.30855,1.1678,0.63053,18723.4,0.033284,1.182837,0.47
2020-11-26,3.2381,4.315,23349.0,0.26266,0.167989,70.98,5.3296,0.30138,14.74,0.140736,107.13,120.0,0.00303,3.43,271.59,2.5116,58.21,0.0895,13.4,6.128,6.55,1.6305,0.9997,25.987,1810.95,91.833,0.33905,520.0,3.704443,70.11,90.95,2.241,6.0088,12.58625,0.22403,1.00344,1.217928,0.584,29.93,1.0008,49.15,0.29818,4.8048,2.9512,0.2686,0.9812,0.537,17164.6,0.029294,1.007144,0.403
2020-11-27,3.1394,4.103,23475.0,0.26266,0.206837,69.18,5.3615,0.30022,15.0,0.141822,104.54,117.36,0.00301,3.315,265.7,2.60669,59.29,0.0895,13.11,6.219,6.55,1.535,0.9999,26.45,1792.15,92.292,0.334,518.8,3.59293,69.48,90.95,2.2486,6.4369,12.49374,0.22447,1.00436,1.192256,0.637,29.94,1.0004,45.35,0.30102,4.8136,2.8714,0.26965,0.9593,0.56192,17144.2,0.02929,1.125351,0.3979
2020-11-28,3.2615,4.266,23422.0,0.26266,0.20045,72.87,5.4389,0.31314,15.65,0.165275,108.08,122.04,0.00322,3.469,276.65,2.68919,57.85,0.0895,13.47,6.331,6.55,1.6284,1.0001,27.363,1790.45,109.384,0.34137,538.27,3.778405,75.37,90.95,2.3266,6.5997,13.09465,0.23004,1.00446,1.27849,0.607,30.078,1.0007,46.08,0.3173,4.9032,2.9962,0.29776,1.0263,0.62706,17732.9,0.030343,1.176489,0.409
2020-11-29,3.2895,4.562,24521.0,0.26266,0.194262,78.98,5.4257,0.31768,15.492,0.167087,110.66,123.99,0.00318,3.56,285.6,2.7267,62.6,0.0895,14.27,6.391,6.55,1.6488,1.0,28.503,1792.01,108.541,0.33827,576.22,3.7913,75.04,90.95,2.3643,7.0393,13.38595,0.23637,1.00393,1.281944,0.656,30.01,1.0009,53.41,0.34628,5.1923,3.033,0.31279,1.0176,0.60568,18194.2,0.03063,1.169611,0.4058
2020-11-30,3.4462,4.748,26426.0,0.26266,0.203011,87.67,5.5721,0.32736,16.314,0.172279,111.99,130.1,0.00338,3.784,317.8,2.91529,66.1,0.0895,14.86,6.719,6.55,1.6787,1.0,29.769,1779.45,113.197,0.35031,616.65,3.955843,78.96,90.95,2.4867,7.0667,14.26,0.24408,1.00782,1.328984,0.677,30.361,1.0005,52.55,0.32016,5.3778,3.2608,0.31725,1.0661,0.66415,19708.1,0.032421,1.201784,0.443
